11;53;32;0;25.545981
11;53;31;0.001412;23.47684
11;53;30;0.002986;21.197163
11;53;29;0.001881;19.068156
11;53;28;0.007738;17.352053
11;53;27;0.003737;15.489181
11;53;26;0.005883;13.770491
11;53;25;0.004537;12.401407
11;53;24;0.004413;10.91389
11;53;23;0.00801;9.557058
11;53;22;0.005411;8.313366
11;53;21;0.012464;7.341098
11;53;20;0.000815;6.311397
11;53;19;0.020108;5.371828
11;53;18;0.00679;4.650453
11;53;17;0.007226;3.889837
11;53;16;0.010479;3.220799
11;53;15;0.003341;2.709978
11;53;14;0.013445;2.189614
11;53;13;0.022062;1.739257
11;53;12;0.020292;1.352112
11;53;11;0.027382;1.070958
11;53;10;0.053139;0.797493
11;53;9;0.014145;0.573854
11;53;8;0.002503;0.419124
11;53;7;0.036696;0.277715
11;53;6;0.076151;0.171545
11;53;5;0.17494;0.106076
11;53;4;0.2082;0.054335
11;53;3;0.91171;0.022712
11;53;2;12.15374;0.006667
11;53;1;47.79632;0.00134
11;52;32;0;25.567576
11;52;31;0.001412;23.483918
11;52;30;0.002986;21.200026
11;52;29;0.001881;19.068254
11;52;28;0.007738;17.365919
11;52;27;0.003737;15.498561
11;52;26;0.005883;13.780204
11;52;25;0.004537;12.402911
11;52;24;0.004413;10.917105
11;52;23;0.00801;9.557057
11;52;22;0.005411;8.323189
11;52;21;0.012464;7.348086
11;52;20;0.000815;6.308712
11;52;19;0.020108;5.377599
11;52;18;0.00679;4.649434
11;52;17;0.007226;3.891614
11;52;16;0.010479;3.223957
11;52;15;0.003341;2.712508
11;52;14;0.013445;2.190564
11;52;13;0.022062;1.735369
11;52;12;0.020292;1.354381
11;52;11;0.027382;1.073599
11;52;10;0.053139;0.796552
11;52;9;0.014145;0.57374
11;52;8;0.002503;0.418907
11;52;7;0.036696;0.276903
11;52;6;0.076151;0.172501
11;52;5;0.17494;0.106172
11;52;4;0.2082;0.053855
11;52;3;0.91171;0.022572
11;52;2;12.15374;0.006639
11;52;1;47.79632;0.001327
11;51;32;0;25.569637
11;51;31;0.001412;23.488653
11;51;30;0.002986;21.199483
11;51;29;0.001881;19.063398
11;51;28;0.007738;17.354035
11;51;27;0.003737;15.47734
11;51;26;0.005883;13.764564
11;51;25;0.004537;12.392919
11;51;24;0.004413;10.920917
11;51;23;0.00801;9.562181
11;51;22;0.005411;8.319241
11;51;21;0.012464;7.344806
11;51;20;0.000815;6.308664
11;51;19;0.020108;5.373122
11;51;18;0.00679;4.654207
11;51;17;0.007226;3.887276
11;51;16;0.010479;3.21755
11;51;15;0.003341;2.710474
11;51;14;0.013445;2.192122
11;51;13;0.022062;1.739371
11;51;12;0.020292;1.354173
11;51;11;0.027382;1.07157
11;51;10;0.053139;0.798634
11;51;9;0.014145;0.575333
11;51;8;0.002503;0.419375
11;51;7;0.036696;0.278796
11;51;6;0.076151;0.172334
11;51;5;0.17494;0.107123
11;51;4;0.2082;0.054178
11;51;3;0.91171;0.022557
11;51;2;12.15374;0.006625
11;51;1;47.79632;0.001318
11;50;32;0;25.557254
11;50;31;0.001412;23.473414
11;50;30;0.002986;21.187841
11;50;29;0.001881;19.068989
11;50;28;0.007738;17.347215
11;50;27;0.003737;15.490324
11;50;26;0.005883;13.770533
11;50;25;0.004537;12.404679
11;50;24;0.004413;10.919296
11;50;23;0.00801;9.551062
11;50;22;0.005411;8.313919
11;50;21;0.012464;7.34315
11;50;20;0.000815;6.310181
11;50;19;0.020108;5.374121
11;50;18;0.00679;4.654143
11;50;17;0.007226;3.889189
11;50;16;0.010479;3.220379
11;50;15;0.003341;2.712303
11;50;14;0.013445;2.192568
11;50;13;0.022062;1.73693
11;50;12;0.020292;1.350824
11;50;11;0.027382;1.069975
11;50;10;0.053139;0.795905
11;50;9;0.014145;0.573929
11;50;8;0.002503;0.420372
11;50;7;0.036696;0.277951
11;50;6;0.076151;0.172003
11;50;5;0.17494;0.107031
11;50;4;0.2082;0.053923
11;50;3;0.91171;0.022579
11;50;2;12.15374;0.006648
11;50;1;47.79632;0.001306
11;49;32;0;25.556812
11;49;31;0.001412;23.473951
11;49;30;0.002986;21.20107
11;49;29;0.001881;19.050706
11;49;28;0.007738;17.358148
11;49;27;0.003737;15.4907
11;49;26;0.005883;13.764414
11;49;25;0.004537;12.396834
11;49;24;0.004413;10.916752
11;49;23;0.00801;9.553981
11;49;22;0.005411;8.317594
11;49;21;0.012464;7.342689
11;49;20;0.000815;6.307992
11;49;19;0.020108;5.373065
11;49;18;0.00679;4.646226
11;49;17;0.007226;3.890882
11;49;16;0.010479;3.220405
11;49;15;0.003341;2.711939
11;49;14;0.013445;2.190151
11;49;13;0.022062;1.734946
11;49;12;0.020292;1.350724
11;49;11;0.027382;1.071618
11;49;10;0.053139;0.796479
11;49;9;0.014145;0.57566
11;49;8;0.002503;0.419147
11;49;7;0.036696;0.27787
11;49;6;0.076151;0.171749
11;49;5;0.17494;0.106063
11;49;4;0.2082;0.054339
11;49;3;0.91171;0.022491
11;49;2;12.15374;0.006572
11;49;1;47.79632;0.001484
11;48;32;0;25.567045
11;48;31;0.001412;23.495783
11;48;30;0.002986;21.208627
11;48;29;0.001881;19.075471
11;48;28;0.007738;17.350004
11;48;27;0.003737;15.491484
11;48;26;0.005883;13.772395
11;48;25;0.004537;12.403014
11;48;24;0.004413;10.916612
11;48;23;0.00801;9.553088
11;48;22;0.005411;8.319911
11;48;21;0.012464;7.338394
11;48;20;0.000815;6.308383
11;48;19;0.020108;5.373154
11;48;18;0.00679;4.652521
11;48;17;0.007226;3.893222
11;48;16;0.010479;3.217496
11;48;15;0.003341;2.71323
11;48;14;0.013445;2.195905
11;48;13;0.022062;1.738719
11;48;12;0.020292;1.35381
11;48;11;0.027382;1.070756
11;48;10;0.053139;0.796392
11;48;9;0.014145;0.573868
11;48;8;0.002503;0.419231
11;48;7;0.036696;0.278517
11;48;6;0.076151;0.172245
11;48;5;0.17494;0.106043
11;48;4;0.2082;0.053861
11;48;3;0.91171;0.02245
11;48;2;12.15374;0.006772
11;48;1;47.79632;0.001319
11;47;32;0;25.571818
11;47;31;0.001412;23.491962
11;47;30;0.002986;21.198186
11;47;29;0.001881;19.072229
11;47;28;0.007738;17.356875
11;47;27;0.003737;15.489042
11;47;26;0.005883;13.773211
11;47;25;0.004537;12.395628
11;47;24;0.004413;10.913217
11;47;23;0.00801;9.557706
11;47;22;0.005411;8.323151
11;47;21;0.012464;7.343762
11;47;20;0.000815;6.306642
11;47;19;0.020108;5.379035
11;47;18;0.00679;4.652574
11;47;17;0.007226;3.887479
11;47;16;0.010479;3.219792
11;47;15;0.003341;2.707638
11;47;14;0.013445;2.188429
11;47;13;0.022062;1.734455
11;47;12;0.020292;1.351752
11;47;11;0.027382;1.070925
11;47;10;0.053139;0.796099
11;47;9;0.014145;0.576397
11;47;8;0.002503;0.419216
11;47;7;0.036696;0.278168
11;47;6;0.076151;0.171615
11;47;5;0.17494;0.106224
11;47;4;0.2082;0.053896
11;47;3;0.91171;0.022457
11;47;2;12.15374;0.006575
11;47;1;47.79632;0.001321
11;46;32;0;25.557556
11;46;31;0.001412;23.475309
11;46;30;0.002986;21.193639
11;46;29;0.001881;19.063331
11;46;28;0.007738;17.345622
11;46;27;0.003737;15.489853
11;46;26;0.005883;13.768256
11;46;25;0.004537;12.392271
11;46;24;0.004413;10.916768
11;46;23;0.00801;9.547036
11;46;22;0.005411;8.312203
11;46;21;0.012464;7.343978
11;46;20;0.000815;6.308809
11;46;19;0.020108;5.372577
11;46;18;0.00679;4.648848
11;46;17;0.007226;3.889634
11;46;16;0.010479;3.220778
11;46;15;0.003341;2.710111
11;46;14;0.013445;2.187648
11;46;13;0.022062;1.738222
11;46;12;0.020292;1.351126
11;46;11;0.027382;1.072719
11;46;10;0.053139;0.799046
11;46;9;0.014145;0.573351
11;46;8;0.002503;0.420008
11;46;7;0.036696;0.277563
11;46;6;0.076151;0.172106
11;46;5;0.17494;0.106695
11;46;4;0.2082;0.053851
11;46;3;0.91171;0.022403
11;46;2;12.15374;0.006579
11;46;1;47.79632;0.001396
11;45;32;0;25.567781
11;45;31;0.001412;23.486644
11;45;30;0.002986;21.197262
11;45;29;0.001881;19.058187
11;45;28;0.007738;17.361214
11;45;27;0.003737;15.500881
11;45;26;0.005883;13.771763
11;45;25;0.004537;12.397965
11;45;24;0.004413;10.915542
11;45;23;0.00801;9.550353
11;45;22;0.005411;8.317257
11;45;21;0.012464;7.341376
11;45;20;0.000815;6.311218
11;45;19;0.020108;5.37279
11;45;18;0.00679;4.655007
11;45;17;0.007226;3.888424
11;45;16;0.010479;3.223339
11;45;15;0.003341;2.713728
11;45;14;0.013445;2.187684
11;45;13;0.022062;1.736827
11;45;12;0.020292;1.354716
11;45;11;0.027382;1.071424
11;45;10;0.053139;0.798344
11;45;9;0.014145;0.574051
11;45;8;0.002503;0.420289
11;45;7;0.036696;0.2771
11;45;6;0.076151;0.171571
11;45;5;0.17494;0.106662
11;45;4;0.2082;0.054516
11;45;3;0.91171;0.022485
11;45;2;12.15374;0.006593
11;45;1;47.79632;0.00141
11;44;32;0;25.556583
11;44;31;0.001412;23.482499
11;44;30;0.002986;21.189143
11;44;29;0.001881;19.068819
11;44;28;0.007738;17.347425
11;44;27;0.003737;15.496233
11;44;26;0.005883;13.773188
11;44;25;0.004537;12.398132
11;44;24;0.004413;10.918101
11;44;23;0.00801;9.559919
11;44;22;0.005411;8.324309
11;44;21;0.012464;7.343256
11;44;20;0.000815;6.309861
11;44;19;0.020108;5.36888
11;44;18;0.00679;4.645399
11;44;17;0.007226;3.890783
11;44;16;0.010479;3.219446
11;44;15;0.003341;2.712785
11;44;14;0.013445;2.186684
11;44;13;0.022062;1.736554
11;44;12;0.020292;1.352911
11;44;11;0.027382;1.074693
11;44;10;0.053139;0.799103
11;44;9;0.014145;0.572387
11;44;8;0.002503;0.419146
11;44;7;0.036696;0.276805
11;44;6;0.076151;0.171713
11;44;5;0.17494;0.106656
11;44;4;0.2082;0.054355
11;44;3;0.91171;0.022514
11;44;2;12.15374;0.006587
11;44;1;47.79632;0.001307
11;43;32;0;25.55422
11;43;31;0.001412;23.467782
11;43;30;0.002986;21.194638
11;43;29;0.001881;19.064156
11;43;28;0.007738;17.347484
11;43;27;0.003737;15.484955
11;43;26;0.005883;13.771409
11;43;25;0.004537;12.406962
11;43;24;0.004413;10.913539
11;43;23;0.00801;9.554995
11;43;22;0.005411;8.318331
11;43;21;0.012464;7.342129
11;43;20;0.000815;6.30614
11;43;19;0.020108;5.370133
11;43;18;0.00679;4.646498
11;43;17;0.007226;3.8926
11;43;16;0.010479;3.224924
11;43;15;0.003341;2.715258
11;43;14;0.013445;2.189735
11;43;13;0.022062;1.735033
11;43;12;0.020292;1.354344
11;43;11;0.027382;1.073253
11;43;10;0.053139;0.798445
11;43;9;0.014145;0.573286
11;43;8;0.002503;0.418639
11;43;7;0.036696;0.278468
11;43;6;0.076151;0.171883
11;43;5;0.17494;0.106234
11;43;4;0.2082;0.053873
11;43;3;0.91171;0.022778
11;43;2;12.15374;0.006589
11;43;1;47.79632;0.00141
11;42;32;0;25.562543
11;42;31;0.001412;23.481437
11;42;30;0.002986;21.196945
11;42;29;0.001881;19.064795
11;42;28;0.007738;17.35549
11;42;27;0.003737;15.49407
11;42;26;0.005883;13.78089
11;42;25;0.004537;12.402478
11;42;24;0.004413;10.919308
11;42;23;0.00801;9.551748
11;42;22;0.005411;8.31653
11;42;21;0.012464;7.339903
11;42;20;0.000815;6.311132
11;42;19;0.020108;5.372449
11;42;18;0.00679;4.64693
11;42;17;0.007226;3.895922
11;42;16;0.010479;3.221148
11;42;15;0.003341;2.713438
11;42;14;0.013445;2.188564
11;42;13;0.022062;1.736894
11;42;12;0.020292;1.353082
11;42;11;0.027382;1.074998
11;42;10;0.053139;0.797541
11;42;9;0.014145;0.57473
11;42;8;0.002503;0.418789
11;42;7;0.036696;0.277758
11;42;6;0.076151;0.171475
11;42;5;0.17494;0.106016
11;42;4;0.2082;0.053908
11;42;3;0.91171;0.022611
11;42;2;12.15374;0.006873
11;42;1;47.79632;0.001323
11;41;32;0;25.564649
11;41;31;0.001412;23.470195
11;41;30;0.002986;21.19709
11;41;29;0.001881;19.059661
11;41;28;0.007738;17.358565
11;41;27;0.003737;15.492392
11;41;26;0.005883;13.756123
11;41;25;0.004537;12.397305
11;41;24;0.004413;10.910516
11;41;23;0.00801;9.551503
11;41;22;0.005411;8.316637
11;41;21;0.012464;7.335863
11;41;20;0.000815;6.301929
11;41;19;0.020108;5.370939
11;41;18;0.00679;4.647506
11;41;17;0.007226;3.886543
11;41;16;0.010479;3.217009
11;41;15;0.003341;2.707902
11;41;14;0.013445;2.186633
11;41;13;0.022062;1.735859
11;41;12;0.020292;1.353596
11;41;11;0.027382;1.069886
11;41;10;0.053139;0.796722
11;41;9;0.014145;0.57475
11;41;8;0.002503;0.419114
11;41;7;0.036696;0.278447
11;41;6;0.076151;0.171642
11;41;5;0.17494;0.106098
11;41;4;0.2082;0.053815
11;41;3;0.91171;0.022536
11;41;2;12.15374;0.006663
11;41;1;47.79632;0.001291
11;40;32;0;25.55404
11;40;31;0.001412;23.47061
11;40;30;0.002986;21.200979
11;40;29;0.001881;19.060765
11;40;28;0.007738;17.354936
11;40;27;0.003737;15.49213
11;40;26;0.005883;13.777088
11;40;25;0.004537;12.394878
11;40;24;0.004413;10.920411
11;40;23;0.00801;9.562308
11;40;22;0.005411;8.316414
11;40;21;0.012464;7.345289
11;40;20;0.000815;6.310044
11;40;19;0.020108;5.375025
11;40;18;0.00679;4.65408
11;40;17;0.007226;3.891249
11;40;16;0.010479;3.220497
11;40;15;0.003341;2.711972
11;40;14;0.013445;2.184464
11;40;13;0.022062;1.737686
11;40;12;0.020292;1.352878
11;40;11;0.027382;1.072613
11;40;10;0.053139;0.797505
11;40;9;0.014145;0.575049
11;40;8;0.002503;0.419656
11;40;7;0.036696;0.276941
11;40;6;0.076151;0.172934
11;40;5;0.17494;0.10657
11;40;4;0.2082;0.054377
11;40;3;0.91171;0.022662
11;40;2;12.15374;0.006582
11;40;1;47.79632;0.001295
11;39;32;0;25.576771
11;39;31;0.001412;23.483559
11;39;30;0.002986;21.203442
11;39;29;0.001881;19.056857
11;39;28;0.007738;17.34986
11;39;27;0.003737;15.481789
11;39;26;0.005883;13.765447
11;39;25;0.004537;12.389656
11;39;24;0.004413;10.916435
11;39;23;0.00801;9.558748
11;39;22;0.005411;8.316434
11;39;21;0.012464;7.340736
11;39;20;0.000815;6.311772
11;39;19;0.020108;5.373395
11;39;18;0.00679;4.649856
11;39;17;0.007226;3.893471
11;39;16;0.010479;3.22008
11;39;15;0.003341;2.712737
11;39;14;0.013445;2.18745
11;39;13;0.022062;1.739945
11;39;12;0.020292;1.353981
11;39;11;0.027382;1.072335
11;39;10;0.053139;0.795842
11;39;9;0.014145;0.574034
11;39;8;0.002503;0.418848
11;39;7;0.036696;0.277022
11;39;6;0.076151;0.171712
11;39;5;0.17494;0.107348
11;39;4;0.2082;0.053861
11;39;3;0.91171;0.022752
11;39;2;12.15374;0.006722
11;39;1;47.79632;0.001465
11;38;32;0;25.575922
11;38;31;0.001412;23.486476
11;38;30;0.002986;21.197851
11;38;29;0.001881;19.070896
11;38;28;0.007738;17.356557
11;38;27;0.003737;15.491731
11;38;26;0.005883;13.774956
11;38;25;0.004537;12.403801
11;38;24;0.004413;10.921653
11;38;23;0.00801;9.560913
11;38;22;0.005411;8.312771
11;38;21;0.012464;7.34668
11;38;20;0.000815;6.308012
11;38;19;0.020108;5.374597
11;38;18;0.00679;4.656294
11;38;17;0.007226;3.891956
11;38;16;0.010479;3.221062
11;38;15;0.003341;2.712686
11;38;14;0.013445;2.191854
11;38;13;0.022062;1.736703
11;38;12;0.020292;1.354395
11;38;11;0.027382;1.071647
11;38;10;0.053139;0.798945
11;38;9;0.014145;0.576077
11;38;8;0.002503;0.418558
11;38;7;0.036696;0.277579
11;38;6;0.076151;0.171499
11;38;5;0.17494;0.106035
11;38;4;0.2082;0.053926
11;38;3;0.91171;0.022795
11;38;2;12.15374;0.006635
11;38;1;47.79632;0.001311
11;37;32;0;25.558814
11;37;31;0.001412;23.471566
11;37;30;0.002986;21.202399
11;37;29;0.001881;19.061897
11;37;28;0.007738;17.355394
11;37;27;0.003737;15.496814
11;37;26;0.005883;13.765987
11;37;25;0.004537;12.393918
11;37;24;0.004413;10.910199
11;37;23;0.00801;9.557246
11;37;22;0.005411;8.318385
11;37;21;0.012464;7.336648
11;37;20;0.000815;6.304352
11;37;19;0.020108;5.371564
11;37;18;0.00679;4.645664
11;37;17;0.007226;3.88769
11;37;16;0.010479;3.221047
11;37;15;0.003341;2.710101
11;37;14;0.013445;2.186596
11;37;13;0.022062;1.735641
11;37;12;0.020292;1.350844
11;37;11;0.027382;1.073084
11;37;10;0.053139;0.798102
11;37;9;0.014145;0.573988
11;37;8;0.002503;0.419819
11;37;7;0.036696;0.277773
11;37;6;0.076151;0.171953
11;37;5;0.17494;0.106731
11;37;4;0.2082;0.05386
11;37;3;0.91171;0.022477
11;37;2;12.15374;0.006626
11;37;1;47.79632;0.001335
11;36;32;0;25.57214
11;36;31;0.001412;23.485753
11;36;30;0.002986;21.199577
11;36;29;0.001881;19.075917
11;36;28;0.007738;17.364474
11;36;27;0.003737;15.493259
11;36;26;0.005883;13.765779
11;36;25;0.004537;12.399798
11;36;24;0.004413;10.915441
11;36;23;0.00801;9.559868
11;36;22;0.005411;8.319452
11;36;21;0.012464;7.344148
11;36;20;0.000815;6.309781
11;36;19;0.020108;5.377267
11;36;18;0.00679;4.650123
11;36;17;0.007226;3.890425
11;36;16;0.010479;3.222455
11;36;15;0.003341;2.714294
11;36;14;0.013445;2.189049
11;36;13;0.022062;1.739614
11;36;12;0.020292;1.352348
11;36;11;0.027382;1.071836
11;36;10;0.053139;0.796343
11;36;9;0.014145;0.573842
11;36;8;0.002503;0.419121
11;36;7;0.036696;0.277428
11;36;6;0.076151;0.17148
11;36;5;0.17494;0.106107
11;36;4;0.2082;0.053802
11;36;3;0.91171;0.022406
11;36;2;12.15374;0.006629
11;36;1;47.79632;0.001291
11;35;32;0;25.556997
11;35;31;0.001412;23.484402
11;35;30;0.002986;21.203775
11;35;29;0.001881;19.061098
11;35;28;0.007738;17.369186
11;35;27;0.003737;15.500121
11;35;26;0.005883;13.78285
11;35;25;0.004537;12.404179
11;35;24;0.004413;10.926787
11;35;23;0.00801;9.567123
11;35;22;0.005411;8.322207
11;35;21;0.012464;7.346391
11;35;20;0.000814;6.313098
11;35;19;0.020108;5.382886
11;35;18;0.00679;4.654681
11;35;17;0.007226;3.896462
11;35;16;0.010479;3.226632
11;35;15;0.003341;2.713135
11;35;14;0.013445;2.190889
11;35;13;0.022062;1.737557
11;35;12;0.020292;1.353121
11;35;11;0.027382;1.072216
11;35;10;0.053139;0.799046
11;35;9;0.014145;0.574191
11;35;8;0.002503;0.420259
11;35;7;0.036696;0.277903
11;35;6;0.076151;0.172679
11;35;5;0.17494;0.10618
11;35;4;0.2082;0.053875
11;35;3;0.91171;0.022522
11;35;2;12.15374;0.006573
11;35;1;47.79632;0.001378
11;34;32;0;25.563047
11;34;31;0.001412;23.476389
11;34;30;0.002986;21.20401
11;34;29;0.001881;19.060134
11;34;28;0.007738;17.341326
11;34;27;0.003737;15.480497
11;34;26;0.005883;13.766106
11;34;25;0.004537;12.40039
11;34;24;0.004413;10.919112
11;34;23;0.00801;9.563562
11;34;22;0.005411;8.313574
11;34;21;0.012464;7.350614
11;34;20;0.000815;6.301152
11;34;19;0.020108;5.370727
11;34;18;0.00679;4.650934
11;34;17;0.007226;3.898572
11;34;16;0.010479;3.224653
11;34;15;0.003341;2.711632
11;34;14;0.013445;2.192297
11;34;13;0.022062;1.733558
11;34;12;0.020292;1.353162
11;34;11;0.027382;1.072359
11;34;10;0.053139;0.798016
11;34;9;0.014145;0.573436
11;34;8;0.002503;0.419152
11;34;7;0.036696;0.277576
11;34;6;0.076151;0.172702
11;34;5;0.17494;0.106065
11;34;4;0.2082;0.054574
11;34;3;0.911709;0.022698
11;34;2;12.15374;0.006576
11;34;1;47.79632;0.001338
11;33;32;0;25.566392
11;33;31;0.001412;23.477212
11;33;30;0.002986;21.194051
11;33;29;0.001881;19.061136
11;33;28;0.007738;17.362222
11;33;27;0.003737;15.496611
11;33;26;0.005883;13.762778
11;33;25;0.004537;12.400823
11;33;24;0.004413;10.912501
11;33;23;0.00801;9.557929
11;33;22;0.005411;8.316885
11;33;21;0.012463;7.341645
11;33;20;0.000815;6.302525
11;33;19;0.020108;5.37518
11;33;18;0.00679;4.650958
11;33;17;0.007226;3.891577
11;33;16;0.010479;3.221137
11;33;15;0.003341;2.713829
11;33;14;0.013445;2.190066
11;33;13;0.022062;1.736638
11;33;12;0.020291;1.352756
11;33;11;0.027382;1.072581
11;33;10;0.053139;0.795851
11;33;9;0.014145;0.57502
11;33;8;0.002503;0.420126
11;33;7;0.036696;0.278264
11;33;6;0.076151;0.173398
11;33;5;0.17494;0.10684
11;33;4;0.2082;0.053871
11;33;3;0.91171;0.022469
11;33;2;12.15374;0.006571
11;33;1;47.79632;0.001392
11;32;32;0;25.563035
11;32;31;0.001412;23.474745
11;32;30;0.002986;21.205062
11;32;29;0.001881;19.062963
11;32;28;0.007738;17.362419
11;32;27;0.003737;15.484439
11;32;26;0.005883;13.7725
11;32;25;0.004537;12.395695
11;32;24;0.004413;10.914264
11;32;23;0.00801;9.559152
11;32;22;0.005411;8.314381
11;32;21;0.012463;7.341076
11;32;20;0.000814;6.304768
11;32;19;0.020107;5.373016
11;32;18;0.00679;4.652761
11;32;17;0.007226;3.893181
11;32;16;0.010479;3.221046
11;32;15;0.003341;2.716373
11;32;14;0.013446;2.188758
